--------- beginning of main
07-12 18:24:27.863  2370  2370 I zygote  : Late-enabling -Xcheck:jni
07-12 18:24:29.350  2370  2370 I zygote  : Rejecting re-init on previously-failed class java.lang.Class<androidx.core.view.ViewCompat$2>: java.lang.NoClassDefFoundError: Failed resolution of: Landroid/view/View$OnUnhandledKeyEventListener;
07-12 18:26:13.896  2370  2370 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_150643!001.mp4
07-12 18:26:13.911  2370  2370 D VideoManager: videoCursor is null
07-12 18:26:13.953  2370  2370 V VideoManager: videoFromCursor
07-12 18:26:13.955  2370  2370 V ProcessingVideosEventHandler: onAdd
07-12 18:26:13.956  2370  2370 V RawFootageEventHandler: onRemove
07-12 18:26:13.967  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:26:13.977  2370  3210 V SummariserIntentService: onHandleIntent
07-12 18:26:13.978  2370  3210 D SummariserIntentService: Video{id='1863', data='/storage/emulated/0/Download/Nearby/20200312_150643!001.mp4', name='20200312_150643!001.mp4', size=16853523, visible=true, mimeType='video/mp4'}
07-12 18:26:13.978  2370  3210 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_150643/20200312_150643!001.mp4
07-12 18:26:13.979  2370  3210 I mobile-ffmpeg: Loading mobile-ffmpeg.
07-12 18:26:14.109  2370  3210 I mobile-ffmpeg: Loaded mobile-ffmpeg-full-gpl-arm-v7a-neon-4.3.2-20200415.
07-12 18:26:14.110  2370  3216 D mobile-ffmpeg: Callback thread started.
07-12 18:26:14.124  2370  3210 I FfmpegTools: Running ffmpeg with:
07-12 18:26:14.124  2370  3210 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_150643!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_150643!001.txt -f null -
07-12 18:26:14.343  2370  3216 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x93ef6a80] sws_param option is deprecated and ignored
07-12 18:26:20.125  2370  3210 W Summariser: No activity detected
07-12 18:26:20.128  2370  3210 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_150643!001.mp4
07-12 18:26:20.221  2370  3210 W Summariser: Summarisation completed
07-12 18:26:20.221  2370  3210 W Summariser:   filename: 20200312_150643!001.mp4
07-12 18:26:20.221  2370  3210 W Summariser:   active sections: 0
07-12 18:26:20.221  2370  3210 W Summariser:   time: 06.148s
07-12 18:26:20.221  2370  3210 W Summariser:   original duration: 16.01
07-12 18:26:20.221  2370  3210 W Summariser:   summarised duration: -1.00
07-12 18:26:20.221  2370  3210 W Summariser:   noise tolerance: 45.00
07-12 18:26:20.221  2370  3210 W Summariser:   quality: 23
07-12 18:26:20.221  2370  3210 W Summariser:   speed: medium
07-12 18:26:20.221  2370  3210 W Summariser:   freeze duration: 1.00
07-12 18:26:20.224  2370  3210 V ProcessingVideosEventHandler: onRemove
07-12 18:26:20.241  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:26:20.262  2370  2391 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:26:20.262  2370  2391 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:26:36.668  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@d7e7e8a)
07-12 18:26:36.670  2370  2370 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-7991184917046398418:20200312_150744!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:26:36.682  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:26:36.868  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@2261cfb)
07-12 18:26:41.232  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:26:41.235  2370  2370 W NearbyFragment: Completed downloading 20200312_150744!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 04.562s
07-12 18:26:41.242  2370  2370 V FileManager: External storage is readable
07-12 18:26:41.243  2370  2370 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_150744
07-12 18:26:41.244  2370  2370 D NearbyFragment: Summarising 20200312_150744!001.mp4
07-12 18:26:41.244  2370  2370 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_150744!001.mp4
07-12 18:26:41.252  2370  2370 D VideoManager: videoCursor is null
07-12 18:26:41.285  2370  2370 V VideoManager: videoFromCursor
07-12 18:26:41.287  2370  2370 V ProcessingVideosEventHandler: onAdd
07-12 18:26:41.288  2370  2370 V RawFootageEventHandler: onRemove
07-12 18:26:41.294  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:26:41.299  2370  3282 V SummariserIntentService: onHandleIntent
07-12 18:26:41.301  2370  3282 D SummariserIntentService: Video{id='1864', data='/storage/emulated/0/Download/Nearby/20200312_150744!001.mp4', name='20200312_150744!001.mp4', size=16915850, visible=true, mimeType='video/mp4'}
07-12 18:26:41.301  2370  3282 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_150744/20200312_150744!001.mp4
07-12 18:26:41.303  2370  3282 I FfmpegTools: Running ffmpeg with:
07-12 18:26:41.303  2370  3282 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_150744!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_150744!001.txt -f null -
07-12 18:26:41.434  2370  3216 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x93ef8f40] sws_param option is deprecated and ignored
07-12 18:26:47.294  2370  3282 W Summariser: No activity detected
07-12 18:26:47.295  2370  3282 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_150744!001.mp4
07-12 18:26:47.379  2370  3282 W Summariser: Summarisation completed
07-12 18:26:47.379  2370  3282 W Summariser:   filename: 20200312_150744!001.mp4
07-12 18:26:47.379  2370  3282 W Summariser:   active sections: 0
07-12 18:26:47.379  2370  3282 W Summariser:   time: 05.994s
07-12 18:26:47.379  2370  3282 W Summariser:   original duration: 16.02
07-12 18:26:47.379  2370  3282 W Summariser:   summarised duration: -1.00
07-12 18:26:47.379  2370  3282 W Summariser:   noise tolerance: 45.00
07-12 18:26:47.379  2370  3282 W Summariser:   quality: 23
07-12 18:26:47.379  2370  3282 W Summariser:   speed: medium
07-12 18:26:47.379  2370  3282 W Summariser:   freeze duration: 1.00
07-12 18:26:47.381  2370  3282 V ProcessingVideosEventHandler: onRemove
07-12 18:26:47.407  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:26:47.429  2370  2389 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:26:47.429  2370  2389 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:27:02.275  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@91adb30)
07-12 18:27:02.277  2370  2370 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-7606924638099634903:20200312_150844!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:27:02.290  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:27:02.426  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@65823a9)
07-12 18:27:09.542  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:27:09.545  2370  2370 W NearbyFragment: Completed downloading 20200312_150844!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 07.266s
07-12 18:27:09.561  2370  2370 V FileManager: External storage is readable
07-12 18:27:09.562  2370  2370 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_150844
07-12 18:27:09.563  2370  2370 D NearbyFragment: Summarising 20200312_150844!001.mp4
07-12 18:27:09.564  2370  2370 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_150844!001.mp4
07-12 18:27:09.573  2370  2370 D VideoManager: videoCursor is null
07-12 18:27:09.601  2370  2370 V VideoManager: videoFromCursor
07-12 18:27:09.603  2370  2370 V ProcessingVideosEventHandler: onAdd
07-12 18:27:09.603  2370  2370 V RawFootageEventHandler: onRemove
07-12 18:27:09.616  2370  3355 V SummariserIntentService: onHandleIntent
07-12 18:27:09.617  2370  3355 D SummariserIntentService: Video{id='1865', data='/storage/emulated/0/Download/Nearby/20200312_150844!001.mp4', name='20200312_150844!001.mp4', size=17002010, visible=true, mimeType='video/mp4'}
07-12 18:27:09.617  2370  3355 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_150844/20200312_150844!001.mp4
07-12 18:27:09.621  2370  3355 I FfmpegTools: Running ffmpeg with:
07-12 18:27:09.621  2370  3355 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_150844!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_150844!001.txt -f null -
07-12 18:27:09.625  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:27:09.753  2370  3216 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x8f465680] sws_param option is deprecated and ignored
07-12 18:27:14.608  2370  3355 D Summariser: No freeze file
07-12 18:27:14.608  2370  3355 W Summariser: Whole video is active
07-12 18:27:15.859  2370  3355 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_150844!001.mp4
07-12 18:27:15.938  2370  3355 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment-sum/20200312_150844/20200312_150844!001.mp4
07-12 18:27:16.016  2370  3355 W Summariser: Summarisation completed
07-12 18:27:16.016  2370  3355 W Summariser:   filename: 20200312_150844!001.mp4
07-12 18:27:16.016  2370  3355 W Summariser:   active sections: -1
07-12 18:27:16.016  2370  3355 W Summariser:   time: 06.240s
07-12 18:27:16.016  2370  3355 W Summariser:   original duration: 16.01
07-12 18:27:16.016  2370  3355 W Summariser:   summarised duration: 16.01
07-12 18:27:16.016  2370  3355 W Summariser:   noise tolerance: 45.00
07-12 18:27:16.016  2370  3355 W Summariser:   quality: 23
07-12 18:27:16.016  2370  3355 W Summariser:   speed: medium
07-12 18:27:16.016  2370  3355 W Summariser:   freeze duration: 1.00
07-12 18:27:16.016  2370  3355 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment-sum/20200312_150844/20200312_150844!001.mp4
07-12 18:27:16.021  2370  3355 D VideoManager: videoCursor is null
07-12 18:27:16.053  2370  3355 V VideoManager: videoFromCursor
07-12 18:27:16.057  2370  3355 W NearbyFragment: Sending 20200312_150844!001.mp4 to Shark 1S [9c8f]
07-12 18:27:16.060  2370  3355 V ProcessingVideosEventHandler: onRemove
07-12 18:27:16.082  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:27:16.101  2370  2389 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:27:16.101  2370  2389 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:27:22.278  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:27:36.584  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@999ac7)
07-12 18:27:36.585  2370  2370 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-5112336820985322974:20200312_150944!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:27:36.596  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:27:36.636  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@b79b8f4)
07-12 18:27:40.441  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:27:40.443  2370  2370 W NearbyFragment: Completed downloading 20200312_150944!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 03.856s
07-12 18:27:40.448  2370  2370 V FileManager: External storage is readable
07-12 18:27:40.449  2370  2370 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_150944
07-12 18:27:40.450  2370  2370 D NearbyFragment: Summarising 20200312_150944!001.mp4
07-12 18:27:40.450  2370  2370 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_150944!001.mp4
07-12 18:27:40.455  2370  2370 D VideoManager: videoCursor is null
07-12 18:27:40.498  2370  2370 V VideoManager: videoFromCursor
07-12 18:27:40.499  2370  2370 V ProcessingVideosEventHandler: onAdd
07-12 18:27:40.500  2370  2370 V RawFootageEventHandler: onRemove
07-12 18:27:40.503  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:27:40.510  2370  3438 V SummariserIntentService: onHandleIntent
07-12 18:27:40.511  2370  3438 D SummariserIntentService: Video{id='1868', data='/storage/emulated/0/Download/Nearby/20200312_150944!001.mp4', name='20200312_150944!001.mp4', size=16812180, visible=true, mimeType='video/mp4'}
07-12 18:27:40.511  2370  3438 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_150944/20200312_150944!001.mp4
07-12 18:27:40.513  2370  3438 I FfmpegTools: Running ffmpeg with:
07-12 18:27:40.513  2370  3438 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_150944!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_150944!001.txt -f null -
07-12 18:27:40.524  2370  2378 I zygote  : Do full code cache collection, code=253KB, data=202KB
07-12 18:27:40.525  2370  2378 I zygote  : After code cache collection, code=249KB, data=161KB
07-12 18:27:40.661  2370  3216 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x8f465680] sws_param option is deprecated and ignored
07-12 18:27:46.471  2370  3438 W Summariser: No activity detected
07-12 18:27:46.473  2370  3438 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_150944!001.mp4
07-12 18:27:46.556  2370  3438 W Summariser: Summarisation completed
07-12 18:27:46.556  2370  3438 W Summariser:   filename: 20200312_150944!001.mp4
07-12 18:27:46.556  2370  3438 W Summariser:   active sections: 0
07-12 18:27:46.556  2370  3438 W Summariser:   time: 05.962s
07-12 18:27:46.556  2370  3438 W Summariser:   original duration: 16.01
07-12 18:27:46.556  2370  3438 W Summariser:   summarised duration: -1.00
07-12 18:27:46.556  2370  3438 W Summariser:   noise tolerance: 45.00
07-12 18:27:46.556  2370  3438 W Summariser:   quality: 23
07-12 18:27:46.556  2370  3438 W Summariser:   speed: medium
07-12 18:27:46.556  2370  3438 W Summariser:   freeze duration: 1.00
07-12 18:27:46.558  2370  3438 V ProcessingVideosEventHandler: onRemove
07-12 18:27:46.576  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:27:46.592  2370  2391 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:27:46.592  2370  2391 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:28:01.769  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@a75dd5)
07-12 18:28:01.771  2370  2370 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-8280828214024326866:20200312_151044!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:28:01.783  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:28:01.838  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@d9809ea)
07-12 18:28:07.850  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:28:07.851  2370  2370 W NearbyFragment: Completed downloading 20200312_151044!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 06.078s
07-12 18:28:07.857  2370  2370 V FileManager: External storage is readable
07-12 18:28:07.858  2370  2370 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_151044
07-12 18:28:07.858  2370  2370 D NearbyFragment: Summarising 20200312_151044!001.mp4
07-12 18:28:07.859  2370  2370 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_151044!001.mp4
07-12 18:28:07.863  2370  2370 D VideoManager: videoCursor is null
07-12 18:28:07.880  2370  2370 V VideoManager: videoFromCursor
07-12 18:28:07.882  2370  2370 V ProcessingVideosEventHandler: onAdd
07-12 18:28:07.882  2370  2370 V RawFootageEventHandler: onRemove
07-12 18:28:07.886  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:28:07.890  2370  3510 V SummariserIntentService: onHandleIntent
07-12 18:28:07.891  2370  3510 D SummariserIntentService: Video{id='1869', data='/storage/emulated/0/Download/Nearby/20200312_151044!001.mp4', name='20200312_151044!001.mp4', size=16835637, visible=true, mimeType='video/mp4'}
07-12 18:28:07.891  2370  3510 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_151044/20200312_151044!001.mp4
07-12 18:28:07.893  2370  3510 I FfmpegTools: Running ffmpeg with:
07-12 18:28:07.893  2370  3510 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_151044!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_151044!001.txt -f null -
07-12 18:28:08.015  2370  3216 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x94b76a80] sws_param option is deprecated and ignored
07-12 18:28:13.727  2370  3510 W Summariser: No activity detected
07-12 18:28:13.729  2370  3510 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_151044!001.mp4
07-12 18:28:13.806  2370  3510 W Summariser: Summarisation completed
07-12 18:28:13.806  2370  3510 W Summariser:   filename: 20200312_151044!001.mp4
07-12 18:28:13.806  2370  3510 W Summariser:   active sections: 0
07-12 18:28:13.806  2370  3510 W Summariser:   time: 05.837s
07-12 18:28:13.806  2370  3510 W Summariser:   original duration: 16.02
07-12 18:28:13.806  2370  3510 W Summariser:   summarised duration: -1.00
07-12 18:28:13.806  2370  3510 W Summariser:   noise tolerance: 45.00
07-12 18:28:13.806  2370  3510 W Summariser:   quality: 23
07-12 18:28:13.806  2370  3510 W Summariser:   speed: medium
07-12 18:28:13.806  2370  3510 W Summariser:   freeze duration: 1.00
07-12 18:28:13.808  2370  3510 V ProcessingVideosEventHandler: onRemove
07-12 18:28:13.820  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:28:13.839  2370  2695 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:28:13.839  2370  2695 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:28:30.646  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@d2be453)
07-12 18:28:30.648  2370  2370 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-7598743756373860910:20200312_193528!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:28:30.687  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:28:30.733  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@673b190)
07-12 18:28:35.563  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:28:35.564  2370  2370 W NearbyFragment: Completed downloading 20200312_193528!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 04.915s
07-12 18:28:35.569  2370  2370 V FileManager: External storage is readable
07-12 18:28:35.570  2370  2370 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_193528
07-12 18:28:35.570  2370  2370 D NearbyFragment: Summarising 20200312_193528!001.mp4
07-12 18:28:35.570  2370  2370 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_193528!001.mp4
07-12 18:28:35.575  2370  2370 D VideoManager: videoCursor is null
07-12 18:28:35.599  2370  2370 V VideoManager: videoFromCursor
07-12 18:28:35.601  2370  2370 V ProcessingVideosEventHandler: onAdd
07-12 18:28:35.601  2370  2370 V RawFootageEventHandler: onRemove
07-12 18:28:35.606  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:28:35.610  2370  3555 V SummariserIntentService: onHandleIntent
07-12 18:28:35.611  2370  3555 D SummariserIntentService: Video{id='1870', data='/storage/emulated/0/Download/Nearby/20200312_193528!001.mp4', name='20200312_193528!001.mp4', size=16834944, visible=true, mimeType='video/mp4'}
07-12 18:28:35.611  2370  3555 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_193528/20200312_193528!001.mp4
07-12 18:28:35.613  2370  3555 I FfmpegTools: Running ffmpeg with:
07-12 18:28:35.613  2370  3555 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_193528!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_193528!001.txt -f null -
07-12 18:28:35.715  2370  3216 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x94b78c40] sws_param option is deprecated and ignored
07-12 18:28:41.396  2370  3555 W Summariser: No activity detected
07-12 18:28:41.398  2370  3555 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_193528!001.mp4
07-12 18:28:41.452  2370  3555 W Summariser: Summarisation completed
07-12 18:28:41.452  2370  3555 W Summariser:   filename: 20200312_193528!001.mp4
07-12 18:28:41.452  2370  3555 W Summariser:   active sections: 0
07-12 18:28:41.452  2370  3555 W Summariser:   time: 05.785s
07-12 18:28:41.452  2370  3555 W Summariser:   original duration: 16.01
07-12 18:28:41.452  2370  3555 W Summariser:   summarised duration: -1.00
07-12 18:28:41.452  2370  3555 W Summariser:   noise tolerance: 45.00
07-12 18:28:41.452  2370  3555 W Summariser:   quality: 23
07-12 18:28:41.452  2370  3555 W Summariser:   speed: medium
07-12 18:28:41.452  2370  3555 W Summariser:   freeze duration: 1.00
07-12 18:28:41.453  2370  3555 V ProcessingVideosEventHandler: onRemove
07-12 18:28:41.470  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:28:41.486  2370  2389 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:28:41.486  2370  2389 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:28:57.669  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@14221c1)
07-12 18:28:57.670  2370  2370 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-6517275093237854716:20200312_193628!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:28:57.674  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:28:57.714  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@bb75d66)
07-12 18:29:02.932  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:29:02.935  2370  2370 W NearbyFragment: Completed downloading 20200312_193628!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 05.263s
07-12 18:29:02.970  2370  2370 V FileManager: External storage is readable
07-12 18:29:02.971  2370  2370 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_193628
07-12 18:29:02.971  2370  2370 D NearbyFragment: Summarising 20200312_193628!001.mp4
07-12 18:29:02.971  2370  2370 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_193628!001.mp4
07-12 18:29:02.976  2370  2370 D VideoManager: videoCursor is null
07-12 18:29:02.993  2370  2370 V VideoManager: videoFromCursor
07-12 18:29:02.995  2370  2370 V ProcessingVideosEventHandler: onAdd
07-12 18:29:02.995  2370  2370 V RawFootageEventHandler: onRemove
07-12 18:29:02.999  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:29:03.003  2370  3617 V SummariserIntentService: onHandleIntent
07-12 18:29:03.004  2370  3617 D SummariserIntentService: Video{id='1871', data='/storage/emulated/0/Download/Nearby/20200312_193628!001.mp4', name='20200312_193628!001.mp4', size=16831997, visible=true, mimeType='video/mp4'}
07-12 18:29:03.004  2370  3617 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_193628/20200312_193628!001.mp4
07-12 18:29:03.007  2370  3617 I FfmpegTools: Running ffmpeg with:
07-12 18:29:03.007  2370  3617 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_193628!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_193628!001.txt -f null -
07-12 18:29:03.119  2370  3216 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x93437f80] sws_param option is deprecated and ignored
07-12 18:29:08.968  2370  3617 W Summariser: No activity detected
07-12 18:29:08.970  2370  3617 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_193628!001.mp4
07-12 18:29:09.045  2370  3617 W Summariser: Summarisation completed
07-12 18:29:09.045  2370  3617 W Summariser:   filename: 20200312_193628!001.mp4
07-12 18:29:09.045  2370  3617 W Summariser:   active sections: 0
07-12 18:29:09.045  2370  3617 W Summariser:   time: 05.964s
07-12 18:29:09.045  2370  3617 W Summariser:   original duration: 16.01
07-12 18:29:09.045  2370  3617 W Summariser:   summarised duration: -1.00
07-12 18:29:09.045  2370  3617 W Summariser:   noise tolerance: 45.00
07-12 18:29:09.045  2370  3617 W Summariser:   quality: 23
07-12 18:29:09.045  2370  3617 W Summariser:   speed: medium
07-12 18:29:09.045  2370  3617 W Summariser:   freeze duration: 1.00
07-12 18:29:09.048  2370  3617 V ProcessingVideosEventHandler: onRemove
07-12 18:29:09.070  2370  2370 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:29:09.087  2370  2389 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:29:09.087  2370  2389 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:29:25.105  2370  2370 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@5bf659f)
