--------- beginning of main
07-12 18:38:14.424  4614  4614 I zygote  : Late-enabling -Xcheck:jni
--------- beginning of system
07-12 18:38:14.524  4614  4614 I ActivityThread: handleStopService: token=android.os.BinderProxy@aa15cae not found.
07-12 18:38:14.529  4614  4614 I TransferService: Starting Transfer Service to listen for network connectivity changes.
07-12 18:38:14.530  4614  4614 W LogFactory: Truncating log tag length as it exceed 23, the limit imposed by Android on certain API Levels
07-12 18:38:14.552  4614  4614 I TransferService: Registering the network receiver
07-12 18:38:14.556  4614  4614 I TransferService: Moving the service out of the Foreground state.
07-12 18:38:14.556  4614  4614 I TransferService: De-registering the network receiver.
07-12 18:38:19.516  4614  4628 I zygote  : Waiting for a blocking GC ProfileSaver
07-12 18:38:19.525  4614  4628 I zygote  : WaitForGcToComplete blocked ProfileSaver on HeapTrim for 9.464ms
07-12 18:38:49.838  4614  4614 I zygote  : Rejecting re-init on previously-failed class java.lang.Class<androidx.core.view.ViewCompat$2>: java.lang.NoClassDefFoundError: Failed resolution of: Landroid/view/View$OnUnhandledKeyEventListener;
07-12 18:39:20.085  4614  4721 W Adreno-EGL: <qeglDrvAPI_eglGetConfigAttrib:607>: EGL_BAD_ATTRIBUTE
07-12 18:39:20.086  4614  4721 D vndksupport: Loading /vendor/lib/hw/gralloc.msm8974.so from current namespace instead of sphal namespace.
07-12 18:39:25.466  4614  4614 D NearbyFragment: Initiated connection with F8-i: Shark 1S [9c8f]
07-12 18:39:25.589  4614  4614 D NearbyFragment: Requested connection with Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:39:25.663  4614  4721 W Adreno-EGL: <qeglDrvAPI_eglGetConfigAttrib:607>: EGL_BAD_ATTRIBUTE
07-12 18:39:25.671  4614  4721 D vndksupport: Loading /vendor/lib/hw/gralloc.msm8974.so from current namespace instead of sphal namespace.
07-12 18:39:27.284  4614  4614 I NearbyFragment: Connected to Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:39:31.350  4614  4614 V ConnectionFragment: Discovery switch unchecked
07-12 18:39:31.350  4614  4614 D NearbyFragment: Stopped discovering
07-12 18:39:32.740  4614  4614 I TransferNetworkLossHand: Network connectivity changed detected.
07-12 18:39:32.742  4614  4614 I TransferNetworkLossHand: Network connected: true
07-12 18:40:43.430  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@fc45b0b)
07-12 18:40:43.434  4614  4614 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-7955751178930918816:20200312_150643!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:40:43.451  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:40:43.499  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@4139aa6)
07-12 18:40:49.206  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:40:49.214  4614  4614 W NearbyFragment: Completed downloading 20200312_150643!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 05.767s
07-12 18:40:49.226  4614  4614 V FileManager: External storage is readable
07-12 18:40:49.228  4614  4614 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_150643
07-12 18:40:49.230  4614  4614 D NearbyFragment: Summarising 20200312_150643!001.mp4
07-12 18:40:49.230  4614  4614 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_150643!001.mp4
07-12 18:40:49.254  4614  4614 V VideoManager: videoFromCursor
07-12 18:40:49.259  4614  4614 V ProcessingVideosEventHandler: onAdd
07-12 18:40:49.261  4614  4614 V RawFootageEventHandler: onRemove
07-12 18:40:49.278  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:40:49.290  4614  5038 V SummariserIntentService: onHandleIntent
07-12 18:40:49.293  4614  5038 D SummariserIntentService: Video{id='1863', data='/storage/emulated/0/Download/Nearby/20200312_150643!001.mp4', name='20200312_150643!001.mp4', size=16853523, visible=true, mimeType='video/mp4'}
07-12 18:40:49.293  4614  5038 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_150643/20200312_150643!001.mp4
07-12 18:40:49.298  4614  5038 I mobile-ffmpeg: Loading mobile-ffmpeg.
07-12 18:40:49.377  4614  5038 I mobile-ffmpeg: Loaded mobile-ffmpeg-full-gpl-arm-v7a-neon-4.3.2-20200415.
07-12 18:40:49.379  4614  5039 D mobile-ffmpeg: Callback thread started.
07-12 18:40:49.392  4614  5038 I FfmpegTools: Running ffmpeg with:
07-12 18:40:49.392  4614  5038 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_150643!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_150643!001.txt -f null -
07-12 18:40:49.544  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x94a17ea0] sws_param option is deprecated and ignored
07-12 18:40:55.483  4614  5038 W Summariser: No activity detected
07-12 18:40:55.486  4614  5038 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_150643!001.mp4
07-12 18:40:55.578  4614  5038 W Summariser: Summarisation completed
07-12 18:40:55.578  4614  5038 W Summariser:   filename: 20200312_150643!001.mp4
07-12 18:40:55.578  4614  5038 W Summariser:   active sections: 0
07-12 18:40:55.578  4614  5038 W Summariser:   time: 06.188s
07-12 18:40:55.578  4614  5038 W Summariser:   original duration: 16.01
07-12 18:40:55.578  4614  5038 W Summariser:   summarised duration: -1.00
07-12 18:40:55.578  4614  5038 W Summariser:   noise tolerance: 45.00
07-12 18:40:55.578  4614  5038 W Summariser:   quality: 23
07-12 18:40:55.578  4614  5038 W Summariser:   speed: medium
07-12 18:40:55.578  4614  5038 W Summariser:   freeze duration: 1.00
07-12 18:40:55.581  4614  5038 V ProcessingVideosEventHandler: onRemove
07-12 18:40:55.605  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:40:55.645  4614  4626 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:40:55.645  4614  4626 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:41:10.028  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@fc2f771)
07-12 18:41:10.030  4614  4614 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-6817185313405347794:20200312_150744!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:41:10.036  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:41:10.076  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@fcdf956)
07-12 18:41:14.313  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:41:14.314  4614  4614 W NearbyFragment: Completed downloading 20200312_150744!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 04.283s
07-12 18:41:14.327  4614  4614 V FileManager: External storage is readable
07-12 18:41:14.328  4614  4614 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_150744
07-12 18:41:14.329  4614  4614 D NearbyFragment: Summarising 20200312_150744!001.mp4
07-12 18:41:14.329  4614  4614 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_150744!001.mp4
07-12 18:41:14.336  4614  4614 V VideoManager: videoFromCursor
07-12 18:41:14.338  4614  4614 V ProcessingVideosEventHandler: onAdd
07-12 18:41:14.339  4614  4614 V RawFootageEventHandler: onRemove
07-12 18:41:14.344  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:41:14.350  4614  5089 V SummariserIntentService: onHandleIntent
07-12 18:41:14.351  4614  5089 D SummariserIntentService: Video{id='1864', data='/storage/emulated/0/Download/Nearby/20200312_150744!001.mp4', name='20200312_150744!001.mp4', size=16915850, visible=true, mimeType='video/mp4'}
07-12 18:41:14.351  4614  5089 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_150744/20200312_150744!001.mp4
07-12 18:41:14.353  4614  5089 I FfmpegTools: Running ffmpeg with:
07-12 18:41:14.353  4614  5089 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_150744!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_150744!001.txt -f null -
07-12 18:41:14.483  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x8e4c11e0] sws_param option is deprecated and ignored
07-12 18:41:20.663  4614  5089 W Summariser: No activity detected
07-12 18:41:20.665  4614  5089 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_150744!001.mp4
07-12 18:41:20.750  4614  5089 W Summariser: Summarisation completed
07-12 18:41:20.750  4614  5089 W Summariser:   filename: 20200312_150744!001.mp4
07-12 18:41:20.750  4614  5089 W Summariser:   active sections: 0
07-12 18:41:20.750  4614  5089 W Summariser:   time: 06.314s
07-12 18:41:20.750  4614  5089 W Summariser:   original duration: 16.02
07-12 18:41:20.750  4614  5089 W Summariser:   summarised duration: -1.00
07-12 18:41:20.750  4614  5089 W Summariser:   noise tolerance: 45.00
07-12 18:41:20.750  4614  5089 W Summariser:   quality: 23
07-12 18:41:20.750  4614  5089 W Summariser:   speed: medium
07-12 18:41:20.750  4614  5089 W Summariser:   freeze duration: 1.00
07-12 18:41:20.752  4614  5089 V ProcessingVideosEventHandler: onRemove
07-12 18:41:20.774  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:41:20.791  4614  4626 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:41:20.791  4614  4626 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:41:36.470  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@66860cf)
07-12 18:41:36.472  4614  4614 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-8350076690771223637:20200312_150844!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:41:36.494  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:41:39.155  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@70a7a5c)
07-12 18:41:44.565  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:41:44.567  4614  4614 W NearbyFragment: Completed downloading 20200312_150844!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 08.093s
07-12 18:41:44.571  4614  4614 V FileManager: External storage is readable
07-12 18:41:44.572  4614  4614 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_150844
07-12 18:41:44.572  4614  4614 D NearbyFragment: Summarising 20200312_150844!001.mp4
07-12 18:41:44.573  4614  4614 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_150844!001.mp4
07-12 18:41:44.580  4614  4614 V VideoManager: videoFromCursor
07-12 18:41:44.582  4614  4614 V ProcessingVideosEventHandler: onAdd
07-12 18:41:44.582  4614  4614 V RawFootageEventHandler: onRemove
07-12 18:41:44.587  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:41:44.595  4614  5153 V SummariserIntentService: onHandleIntent
07-12 18:41:44.595  4614  5153 D SummariserIntentService: Video{id='1865', data='/storage/emulated/0/Download/Nearby/20200312_150844!001.mp4', name='20200312_150844!001.mp4', size=17002010, visible=true, mimeType='video/mp4'}
07-12 18:41:44.595  4614  5153 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_150844/20200312_150844!001.mp4
07-12 18:41:44.607  4614  5153 I FfmpegTools: Running ffmpeg with:
07-12 18:41:44.607  4614  5153 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_150844!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_150844!001.txt -f null -
07-12 18:41:44.733  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x8e4c3520] sws_param option is deprecated and ignored
07-12 18:41:50.624  4614  5153 D Summariser: No freeze file
07-12 18:41:50.624  4614  5153 W Summariser: Whole video is active
07-12 18:41:51.870  4614  5153 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_150844!001.mp4
07-12 18:41:51.951  4614  5153 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment-sum/20200312_150844/20200312_150844!001.mp4
07-12 18:41:52.029  4614  5153 W Summariser: Summarisation completed
07-12 18:41:52.029  4614  5153 W Summariser:   filename: 20200312_150844!001.mp4
07-12 18:41:52.029  4614  5153 W Summariser:   active sections: -1
07-12 18:41:52.029  4614  5153 W Summariser:   time: 07.273s
07-12 18:41:52.029  4614  5153 W Summariser:   original duration: 16.01
07-12 18:41:52.029  4614  5153 W Summariser:   summarised duration: 16.01
07-12 18:41:52.029  4614  5153 W Summariser:   noise tolerance: 45.00
07-12 18:41:52.029  4614  5153 W Summariser:   quality: 23
07-12 18:41:52.029  4614  5153 W Summariser:   speed: medium
07-12 18:41:52.029  4614  5153 W Summariser:   freeze duration: 1.00
07-12 18:41:52.030  4614  5153 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment-sum/20200312_150844/20200312_150844!001.mp4
07-12 18:41:52.036  4614  5153 V VideoManager: videoFromCursor
07-12 18:41:52.041  4614  5153 W NearbyFragment: Sending 20200312_150844!001.mp4 to Shark 1S [9c8f]
07-12 18:41:52.044  4614  5153 V ProcessingVideosEventHandler: onRemove
07-12 18:41:52.077  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:41:52.133  4614  4627 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:41:52.133  4614  4627 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:41:55.908  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:42:17.528  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@473ba92)
07-12 18:42:17.529  4614  4614 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-6416641411489048221:20200312_150944!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:42:17.540  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:42:17.630  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@70b1c63)
07-12 18:42:24.795  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:42:24.796  4614  4614 W NearbyFragment: Completed downloading 20200312_150944!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 07.265s
07-12 18:42:24.805  4614  4614 V FileManager: External storage is readable
07-12 18:42:24.805  4614  4614 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_150944
07-12 18:42:24.806  4614  4614 D NearbyFragment: Summarising 20200312_150944!001.mp4
07-12 18:42:24.806  4614  4614 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_150944!001.mp4
07-12 18:42:24.813  4614  4614 V VideoManager: videoFromCursor
07-12 18:42:24.815  4614  4614 V ProcessingVideosEventHandler: onAdd
07-12 18:42:24.815  4614  4614 V RawFootageEventHandler: onRemove
07-12 18:42:24.831  4614  5203 V SummariserIntentService: onHandleIntent
07-12 18:42:24.831  4614  5203 D SummariserIntentService: Video{id='1868', data='/storage/emulated/0/Download/Nearby/20200312_150944!001.mp4', name='20200312_150944!001.mp4', size=16812180, visible=true, mimeType='video/mp4'}
07-12 18:42:24.831  4614  5203 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_150944/20200312_150944!001.mp4
07-12 18:42:24.832  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:42:24.833  4614  5203 I FfmpegTools: Running ffmpeg with:
07-12 18:42:24.833  4614  5203 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_150944!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_150944!001.txt -f null -
07-12 18:42:24.976  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x8e4c3520] sws_param option is deprecated and ignored
07-12 18:42:30.968  4614  5203 W Summariser: No activity detected
07-12 18:42:30.970  4614  5203 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_150944!001.mp4
07-12 18:42:31.051  4614  5203 W Summariser: Summarisation completed
07-12 18:42:31.051  4614  5203 W Summariser:   filename: 20200312_150944!001.mp4
07-12 18:42:31.051  4614  5203 W Summariser:   active sections: 0
07-12 18:42:31.051  4614  5203 W Summariser:   time: 06.137s
07-12 18:42:31.051  4614  5203 W Summariser:   original duration: 16.01
07-12 18:42:31.051  4614  5203 W Summariser:   summarised duration: -1.00
07-12 18:42:31.051  4614  5203 W Summariser:   noise tolerance: 45.00
07-12 18:42:31.051  4614  5203 W Summariser:   quality: 23
07-12 18:42:31.051  4614  5203 W Summariser:   speed: medium
07-12 18:42:31.051  4614  5203 W Summariser:   freeze duration: 1.00
07-12 18:42:31.052  4614  5203 V ProcessingVideosEventHandler: onRemove
07-12 18:42:31.073  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:42:31.111  4614  4626 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:42:31.111  4614  4626 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:42:48.651  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@742eb78)
07-12 18:42:48.653  4614  4614 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-6382720738167702809:20200312_151044!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:42:48.662  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:42:48.713  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@20d0251)
07-12 18:42:53.655  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:42:53.656  4614  4614 W NearbyFragment: Completed downloading 20200312_151044!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 05.002s
07-12 18:42:53.660  4614  4614 V FileManager: External storage is readable
07-12 18:42:53.661  4614  4614 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_151044
07-12 18:42:53.661  4614  4614 D NearbyFragment: Summarising 20200312_151044!001.mp4
07-12 18:42:53.661  4614  4614 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_151044!001.mp4
07-12 18:42:53.671  4614  4614 V VideoManager: videoFromCursor
07-12 18:42:53.672  4614  4619 I zygote  : Do full code cache collection, code=253KB, data=201KB
07-12 18:42:53.674  4614  4614 V ProcessingVideosEventHandler: onAdd
07-12 18:42:53.674  4614  4614 V RawFootageEventHandler: onRemove
07-12 18:42:53.677  4614  4619 I zygote  : After code cache collection, code=251KB, data=164KB
07-12 18:42:53.678  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:42:53.683  4614  5254 V SummariserIntentService: onHandleIntent
07-12 18:42:53.684  4614  5254 D SummariserIntentService: Video{id='1869', data='/storage/emulated/0/Download/Nearby/20200312_151044!001.mp4', name='20200312_151044!001.mp4', size=16835637, visible=true, mimeType='video/mp4'}
07-12 18:42:53.684  4614  5254 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_151044/20200312_151044!001.mp4
07-12 18:42:53.686  4614  5254 I FfmpegTools: Running ffmpeg with:
07-12 18:42:53.686  4614  5254 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_151044!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_151044!001.txt -f null -
07-12 18:42:53.826  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x93d03ba0] sws_param option is deprecated and ignored
07-12 18:42:59.158  4614  5254 W Summariser: No activity detected
07-12 18:42:59.159  4614  5254 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_151044!001.mp4
07-12 18:42:59.239  4614  5254 W Summariser: Summarisation completed
07-12 18:42:59.239  4614  5254 W Summariser:   filename: 20200312_151044!001.mp4
07-12 18:42:59.239  4614  5254 W Summariser:   active sections: 0
07-12 18:42:59.239  4614  5254 W Summariser:   time: 05.474s
07-12 18:42:59.239  4614  5254 W Summariser:   original duration: 16.02
07-12 18:42:59.239  4614  5254 W Summariser:   summarised duration: -1.00
07-12 18:42:59.239  4614  5254 W Summariser:   noise tolerance: 45.00
07-12 18:42:59.239  4614  5254 W Summariser:   quality: 23
07-12 18:42:59.239  4614  5254 W Summariser:   speed: medium
07-12 18:42:59.239  4614  5254 W Summariser:   freeze duration: 1.00
07-12 18:42:59.240  4614  5254 V ProcessingVideosEventHandler: onRemove
07-12 18:42:59.261  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:42:59.344  4614  4627 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:42:59.344  4614  4627 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:43:19.001  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@8672af)
07-12 18:43:19.002  4614  4614 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-6635475618912616744:20200312_193528!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:43:19.097  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@28a56bc)
07-12 18:43:19.100  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:43:24.280  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:43:24.281  4614  4614 W NearbyFragment: Completed downloading 20200312_193528!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 05.278s
07-12 18:43:24.409  4614  4614 V FileManager: External storage is readable
07-12 18:43:24.409  4614  4614 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_193528
07-12 18:43:24.410  4614  4614 D NearbyFragment: Summarising 20200312_193528!001.mp4
07-12 18:43:24.410  4614  4614 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_193528!001.mp4
07-12 18:43:24.417  4614  4614 V VideoManager: videoFromCursor
07-12 18:43:24.419  4614  4614 V ProcessingVideosEventHandler: onAdd
07-12 18:43:24.420  4614  4614 V RawFootageEventHandler: onRemove
07-12 18:43:24.424  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:43:24.430  4614  5305 V SummariserIntentService: onHandleIntent
07-12 18:43:24.431  4614  5305 D SummariserIntentService: Video{id='1870', data='/storage/emulated/0/Download/Nearby/20200312_193528!001.mp4', name='20200312_193528!001.mp4', size=16834944, visible=true, mimeType='video/mp4'}
07-12 18:43:24.431  4614  5305 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_193528/20200312_193528!001.mp4
07-12 18:43:24.433  4614  5305 I FfmpegTools: Running ffmpeg with:
07-12 18:43:24.433  4614  5305 I FfmpegTools:   -y -i /storage/emulated/0/Download/Nearby/20200312_193528!001.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_193528!001.txt -f null -
07-12 18:43:24.533  4614  5039 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x94a192e0] sws_param option is deprecated and ignored
07-12 18:43:30.417  4614  5305 W Summariser: No activity detected
07-12 18:43:30.418  4614  5305 V FfmpegTools: Retrieving duration of /storage/emulated/0/Download/Nearby/20200312_193528!001.mp4
07-12 18:43:30.471  4614  5305 W Summariser: Summarisation completed
07-12 18:43:30.471  4614  5305 W Summariser:   filename: 20200312_193528!001.mp4
07-12 18:43:30.471  4614  5305 W Summariser:   active sections: 0
07-12 18:43:30.471  4614  5305 W Summariser:   time: 05.985s
07-12 18:43:30.471  4614  5305 W Summariser:   original duration: 16.01
07-12 18:43:30.471  4614  5305 W Summariser:   summarised duration: -1.00
07-12 18:43:30.471  4614  5305 W Summariser:   noise tolerance: 45.00
07-12 18:43:30.471  4614  5305 W Summariser:   quality: 23
07-12 18:43:30.471  4614  5305 W Summariser:   speed: medium
07-12 18:43:30.471  4614  5305 W Summariser:   freeze duration: 1.00
07-12 18:43:30.472  4614  5305 V ProcessingVideosEventHandler: onRemove
07-12 18:43:30.487  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:43:30.517  4614  4627 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 18:43:30.517  4614  4627 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 18:43:49.484  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@30e18fd)
07-12 18:43:49.485  4614  4614 V NearbyFragment: Started downloading SUMMARISE_SEGMENT:-7615583944311656920:20200312_193628!001.mp4:45.0_1.0_23_medium from Endpoint{id=F8-i, name=Shark 1S [9c8f]}
07-12 18:43:49.495  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:43:49.563  4614  4614 D NearbyFragment: onPayloadReceived(endpointId=F8-i, payload=com.google.android.gms.nearby.connection.Payload@94be9f2)
07-12 18:43:54.499  4614  4614 V NearbyFragment: Transfer to Endpoint{id=F8-i, name=Shark 1S [9c8f]} complete
07-12 18:43:54.500  4614  4614 W NearbyFragment: Completed downloading 20200312_193628!001.mp4 from Endpoint{id=F8-i, name=Shark 1S [9c8f]} in 05.013s
07-12 18:43:54.506  4614  4614 V FileManager: External storage is readable
07-12 18:43:54.509  4614  4614 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_193628
07-12 18:43:54.509  4614  4614 D NearbyFragment: Summarising 20200312_193628!001.mp4
07-12 18:43:54.509  4614  4614 V VideoManager: Retrieving video from /storage/emulated/0/Download/Nearby/20200312_193628!001.mp4
07-12 18:43:54.516  4614  4614 V VideoManager: videoFromCursor
