--------- beginning of main
07-12 19:20:09.488  9685  9685 I zygote  : Late-enabling -Xcheck:jni
--------- beginning of system
07-12 19:20:09.593  9685  9685 I ActivityThread: handleStopService: token=android.os.BinderProxy@aa15cae not found.
07-12 19:20:09.597  9685  9685 I TransferService: Starting Transfer Service to listen for network connectivity changes.
07-12 19:20:09.599  9685  9685 W LogFactory: Truncating log tag length as it exceed 23, the limit imposed by Android on certain API Levels
07-12 19:20:09.621  9685  9685 I TransferService: Registering the network receiver
07-12 19:20:09.625  9685  9685 I TransferService: Moving the service out of the Foreground state.
07-12 19:20:09.625  9685  9685 I TransferService: De-registering the network receiver.
07-12 19:20:14.577  9685  9699 I zygote  : Waiting for a blocking GC ProfileSaver
07-12 19:20:14.583  9685  9699 I zygote  : WaitForGcToComplete blocked ProfileSaver on HeapTrim for 6.831ms
07-12 19:20:33.036  9685  9685 I zygote  : Rejecting re-init on previously-failed class java.lang.Class<androidx.core.view.ViewCompat$2>: java.lang.NoClassDefFoundError: Failed resolution of: Landroid/view/View$OnUnhandledKeyEventListener;
07-12 19:30:16.027  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=lSdw, payload=com.google.android.gms.nearby.connection.Payload@415b8eb)
07-12 19:30:16.028  9685  9685 V NearbyFragment: Started downloading 20200312_194830!000.mp4 from Endpoint{id=lSdw, name=Galaxy S8 [2802]}
07-12 19:30:16.029  9685  9685 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:30:16.030  9685  9685 W NearbyFragment: Sending 20200312_194830!003.mp4 to Galaxy S8 [2802]
07-12 19:30:16.073  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:30:16.074  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:30:16.131  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=lSdw, payload=com.google.android.gms.nearby.connection.Payload@8eb7a06)
07-12 19:30:16.390  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:30:16.391  9685  9685 W NearbyFragment: Completed downloading 20200312_194830!000.mp4 from Endpoint{id=lSdw, name=Galaxy S8 [2802]} in 00.362s
07-12 19:30:16.397  9685  9685 V FileManager: External storage is readable
07-12 19:30:16.398  9685  9685 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_194830
07-12 19:30:16.462  9685  9685 V NearbyFragment: Received a segment of 20200312_194830
07-12 19:30:20.381  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:30:20.473  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=lSdw, payload=com.google.android.gms.nearby.connection.Payload@214f8c7)
07-12 19:30:20.473  9685  9685 D NearbyFragment: Endpoint{id=lSdw, name=Galaxy S8 [2802]} has finished downloading 20200312_194830!003.mp4
07-12 19:30:20.473  9685  9685 I NearbyFragment: Transfer queue is empty
07-12 19:30:20.551  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:30:22.383  9685 11684 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment/20200312_194830/20200312_194830!002.mp4
07-12 19:30:22.454  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=lSdw, payload=com.google.android.gms.nearby.connection.Payload@7a4bef4)
07-12 19:30:22.454  9685  9685 D NearbyFragment: 20200312_194830!003.mp4 from Endpoint{id=lSdw, name=Galaxy S8 [2802]} contained no activity
07-12 19:30:22.455  9685  9685 V NearbyFragment: Received a segment of 20200312_194830
07-12 19:30:22.455  9685  9685 I NearbyFragment: Transfer queue is empty
07-12 19:30:22.479  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:30:22.543  9685 11684 W Summariser: 2 active sections found
07-12 19:30:22.544  9685 11684 I FfmpegTools: Running ffmpeg with:
07-12 19:30:22.544  9685 11684 I FfmpegTools:   -y -i /storage/emulated/0/Movies/segment/20200312_194830/20200312_194830!002.mp4 -filter_complex [0:v]trim=0.000000:3.703000,setpts=PTS-STARTPTS[v0];[0:a]atrim=0.000000:3.703000,asetpts=PTS-STARTPTS[a0];[0:v]trim=10.943000:16.010000,setpts=PTS-STARTPTS[v1];[0:a]atrim=10.943000:16.010000,asetpts=PTS-STARTPTS[a1];[v0][a0][v1][a1]concat=n=2:v=1:a=1[outv][outa] -map [outv] -map [outa] -crf 23 -preset medium /storage/emulated/0/Movies/segment-sum/20200312_194830/20200312_194830!002.mp4
07-12 19:30:22.731  9685  9999 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x94605d00] sws_param option is deprecated and ignored
07-12 19:30:22.731  9685  9999 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x94605e20] sws_param option is deprecated and ignored
07-12 19:30:34.555  9685  9975 V VideoManager: Retrieving video from /storage/emulated/0/Movies/raw/20200312_194930.mp4
07-12 19:30:34.561  9685  9975 D VideoManager: videoCursor is null
07-12 19:30:34.615  9685  9975 V VideoManager: videoFromCursor
07-12 19:30:34.617  9685  9975 W DashDownloadManager: Successfully downloaded 20200312_194930.mp4 in 33.948s
07-12 19:30:34.617  9685  9975 V DownloadTestVideosTask: Entering callback for download completion of 20200312_194930.mp4
07-12 19:30:34.618  9685  9975 V RawFootageEventHandler: onAdd
07-12 19:30:34.619  9685  9975 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/raw/20200312_194930.mp4
07-12 19:30:34.627  9685  9999 W mobile-ffmpeg: [mov,mp4,m4a,3gp,3g2,mj2 @ 0x8f14f400] Found duplicated MOOV Atom. Skipped it
07-12 19:30:34.748  9685  9975 V FileManager: External storage is readable
07-12 19:30:34.749  9685  9975 V FileManager: Created new directory: /storage/emulated/0/Movies/segment/20200312_194930
07-12 19:30:34.750  9685  9975 V FfmpegTools: Splitting /storage/emulated/0/Movies/raw/20200312_194930.mp4 with 16s long segments
07-12 19:30:34.750  9685  9975 I FfmpegTools: Running ffmpeg with:
07-12 19:30:34.750  9685  9975 I FfmpegTools:   -y -i /storage/emulated/0/Movies/raw/20200312_194930.mp4 -map 0 -c copy -f segment -reset_timestamps 1 -segment_time 16 /storage/emulated/0/Movies/segment/20200312_194930/20200312_194930!%03d.mp4
07-12 19:30:34.769  9685  9999 W mobile-ffmpeg: [mov,mp4,m4a,3gp,3g2,mj2 @ 0x8eef0600] Found duplicated MOOV Atom. Skipped it
07-12 19:30:36.134  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=a6Kd, payload=com.google.android.gms.nearby.connection.Payload@fb53092)
07-12 19:30:36.135  9685  9685 V NearbyFragment: Started downloading 20200312_194830!001.mp4 from Endpoint{id=a6Kd, name=Shark 1S [34d8]}
07-12 19:30:36.135  9685  9685 I NearbyFragment: Transfer queue is empty
07-12 19:30:36.146  9685  9685 V NearbyFragment: Transfer to Endpoint{id=a6Kd, name=Shark 1S [34d8]} complete
07-12 19:30:36.418  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=a6Kd, payload=com.google.android.gms.nearby.connection.Payload@7de5a63)
07-12 19:30:36.547  9685  9975 V FileManager: External storage is readable
07-12 19:30:36.547  9685  9975 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment/20200312_194930
07-12 19:30:36.547  9685  9975 V VideoManager: Retrieving videos from /storage/emulated/0/Movies/segment/20200312_194930
07-12 19:30:36.548  9685  9975 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_194930/20200312_194930!000.mp4
07-12 19:30:36.554  9685  9975 V VideoManager: videoFromCursor
07-12 19:30:36.555  9685  9975 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_194930/20200312_194930!001.mp4
07-12 19:30:36.560  9685  9975 V VideoManager: videoFromCursor
07-12 19:30:36.562  9685  9975 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_194930/20200312_194930!002.mp4
07-12 19:30:36.567  9685  9975 V VideoManager: videoFromCursor
07-12 19:30:36.568  9685  9975 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_194930/20200312_194930!003.mp4
07-12 19:30:36.577  9685  9975 V VideoManager: videoFromCursor
07-12 19:30:36.581  9685  9975 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:30:36.583  9685  9975 W NearbyFragment: Sending 20200312_194930!000.mp4 to Galaxy S8 [2802]
07-12 19:30:36.593  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:30:37.586  9685  9975 V DownloadTestVideosTask: Starting DownloadTestVideosTask
07-12 19:30:37.588  9685  9975 V DashDownloadManager: Started downloading: 20200312_195230.mp4
07-12 19:30:38.045  9685  9685 V NearbyFragment: Transfer to Endpoint{id=a6Kd, name=Shark 1S [34d8]} complete
07-12 19:30:38.045  9685  9685 W NearbyFragment: Completed downloading 20200312_194830!001.mp4 from Endpoint{id=a6Kd, name=Shark 1S [34d8]} in 01.910s
07-12 19:30:38.055  9685  9685 V FileManager: External storage is readable
07-12 19:30:38.055  9685  9685 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_194830
07-12 19:30:38.164  9685  9685 V NearbyFragment: Received a segment of 20200312_194830
07-12 19:30:41.917  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:30:42.001  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=lSdw, payload=com.google.android.gms.nearby.connection.Payload@3f1c3de)
07-12 19:30:42.001  9685  9685 D NearbyFragment: Endpoint{id=lSdw, name=Galaxy S8 [2802]} has finished downloading 20200312_194930!000.mp4
07-12 19:30:42.002  9685  9685 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:30:42.004  9685  9685 W NearbyFragment: Sending 20200312_194930!001.mp4 to Shark 1S [34d8]
07-12 19:30:42.031  9685  9685 V NearbyFragment: Transfer to Endpoint{id=a6Kd, name=Shark 1S [34d8]} complete
07-12 19:30:42.102  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:30:49.317  9685  9685 V NearbyFragment: Transfer to Endpoint{id=a6Kd, name=Shark 1S [34d8]} complete
07-12 19:30:49.494  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=a6Kd, payload=com.google.android.gms.nearby.connection.Payload@30abd5)
07-12 19:30:49.494  9685  9685 D NearbyFragment: Endpoint{id=a6Kd, name=Shark 1S [34d8]} has finished downloading 20200312_194930!001.mp4
07-12 19:30:49.496  9685  9685 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:30:49.501  9685  9685 V FileManager: External storage is readable
07-12 19:30:49.502  9685  9685 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_194930
07-12 19:30:49.503  9685  9685 D NearbyFragment: Summarising 20200312_194930!002.mp4
07-12 19:30:49.503  9685  9685 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_194930/20200312_194930!002.mp4
07-12 19:30:49.511  9685  9685 V VideoManager: videoFromCursor
07-12 19:30:49.513  9685  9685 V ProcessingVideosEventHandler: onAdd
07-12 19:30:49.514  9685  9685 V RawFootageEventHandler: onRemove
07-12 19:30:49.549  9685  9685 V NearbyFragment: Transfer to Endpoint{id=a6Kd, name=Shark 1S [34d8]} complete
07-12 19:30:53.959  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=lSdw, payload=com.google.android.gms.nearby.connection.Payload@e9f1178)
07-12 19:30:53.959  9685  9685 V NearbyFragment: Started downloading 20200312_194930!000.mp4 from Endpoint{id=lSdw, name=Galaxy S8 [2802]}
07-12 19:30:53.961  9685  9685 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:30:53.962  9685  9685 W NearbyFragment: Sending 20200312_194930!003.mp4 to Galaxy S8 [2802]
07-12 19:30:53.988  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:30:54.007  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:30:54.078  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=lSdw, payload=com.google.android.gms.nearby.connection.Payload@5e7a1b7)
07-12 19:30:54.807  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:30:54.808  9685  9685 W NearbyFragment: Completed downloading 20200312_194930!000.mp4 from Endpoint{id=lSdw, name=Galaxy S8 [2802]} in 00.847s
07-12 19:30:54.813  9685  9685 V FileManager: External storage is readable
07-12 19:30:54.813  9685  9685 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_194930
07-12 19:30:55.006  9685  9685 V NearbyFragment: Received a segment of 20200312_194930
07-12 19:30:59.553  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:30:59.621  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=lSdw, payload=com.google.android.gms.nearby.connection.Payload@16fcd24)
07-12 19:30:59.621  9685  9685 D NearbyFragment: Endpoint{id=lSdw, name=Galaxy S8 [2802]} has finished downloading 20200312_194930!003.mp4
07-12 19:30:59.622  9685  9685 I NearbyFragment: Transfer queue is empty
07-12 19:31:00.002  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:31:00.611  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=a6Kd, payload=com.google.android.gms.nearby.connection.Payload@af3808d)
07-12 19:31:00.611  9685  9685 V NearbyFragment: Started downloading 20200312_194930!001.mp4 from Endpoint{id=a6Kd, name=Shark 1S [34d8]}
07-12 19:31:00.612  9685  9685 I NearbyFragment: Transfer queue is empty
07-12 19:31:00.615  9685  9685 V NearbyFragment: Transfer to Endpoint{id=a6Kd, name=Shark 1S [34d8]} complete
07-12 19:31:00.718  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=a6Kd, payload=com.google.android.gms.nearby.connection.Payload@4e6e242)
07-12 19:31:00.833  9685  9685 V NearbyFragment: Transfer to Endpoint{id=a6Kd, name=Shark 1S [34d8]} complete
07-12 19:31:00.834  9685  9685 W NearbyFragment: Completed downloading 20200312_194930!001.mp4 from Endpoint{id=a6Kd, name=Shark 1S [34d8]} in 00.222s
07-12 19:31:00.841  9685  9685 V FileManager: External storage is readable
07-12 19:31:00.841  9685  9685 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_194930
07-12 19:31:00.881  9685  9685 V NearbyFragment: Received a segment of 20200312_194930
07-12 19:31:07.154  9685  9975 V VideoManager: Retrieving video from /storage/emulated/0/Movies/raw/20200312_195230.mp4
07-12 19:31:07.161  9685  9975 D VideoManager: videoCursor is null
07-12 19:31:07.207  9685  9975 V VideoManager: videoFromCursor
07-12 19:31:07.209  9685  9975 W DashDownloadManager: Successfully downloaded 20200312_195230.mp4 in 29.565s
07-12 19:31:07.209  9685  9975 V DownloadTestVideosTask: Entering callback for download completion of 20200312_195230.mp4
07-12 19:31:07.210  9685  9975 V RawFootageEventHandler: onAdd
07-12 19:31:07.211  9685  9975 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/raw/20200312_195230.mp4
07-12 19:31:07.222  9685  9999 W mobile-ffmpeg: [mov,mp4,m4a,3gp,3g2,mj2 @ 0x8eef0600] Found duplicated MOOV Atom. Skipped it
07-12 19:31:07.313  9685  9975 V FileManager: External storage is readable
07-12 19:31:07.314  9685  9975 V FileManager: Created new directory: /storage/emulated/0/Movies/segment/20200312_195230
07-12 19:31:07.314  9685  9975 V FfmpegTools: Splitting /storage/emulated/0/Movies/raw/20200312_195230.mp4 with 16s long segments
07-12 19:31:07.315  9685  9975 I FfmpegTools: Running ffmpeg with:
07-12 19:31:07.315  9685  9975 I FfmpegTools:   -y -i /storage/emulated/0/Movies/raw/20200312_195230.mp4 -map 0 -c copy -f segment -reset_timestamps 1 -segment_time 16 /storage/emulated/0/Movies/segment/20200312_195230/20200312_195230!%03d.mp4
07-12 19:31:07.340  9685  9999 W mobile-ffmpeg: [mov,mp4,m4a,3gp,3g2,mj2 @ 0x8edca800] Found duplicated MOOV Atom. Skipped it
07-12 19:31:09.006  9685  9975 V FileManager: External storage is readable
07-12 19:31:09.007  9685  9975 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment/20200312_195230
07-12 19:31:09.007  9685  9975 V VideoManager: Retrieving videos from /storage/emulated/0/Movies/segment/20200312_195230
07-12 19:31:09.009  9685  9975 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_195230/20200312_195230!000.mp4
07-12 19:31:09.016  9685  9975 V VideoManager: videoFromCursor
07-12 19:31:09.019  9685  9975 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_195230/20200312_195230!001.mp4
07-12 19:31:09.025  9685  9975 V VideoManager: videoFromCursor
07-12 19:31:09.028  9685  9975 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_195230/20200312_195230!002.mp4
07-12 19:31:09.034  9685  9975 V VideoManager: videoFromCursor
07-12 19:31:09.037  9685  9975 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_195230/20200312_195230!003.mp4
07-12 19:31:09.043  9685  9975 V VideoManager: videoFromCursor
07-12 19:31:09.046  9685  9975 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:31:09.048  9685  9975 W NearbyFragment: Sending 20200312_195230!000.mp4 to Shark 1S [34d8]
07-12 19:31:09.061  9685  9685 V NearbyFragment: Transfer to Endpoint{id=a6Kd, name=Shark 1S [34d8]} complete
07-12 19:31:09.119  9685 11684 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment/20200312_194830/20200312_194830!002.mp4
07-12 19:31:09.250  9685 11684 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment-sum/20200312_194830/20200312_194830!002.mp4
07-12 19:31:09.344  9685 11684 W Summariser: Summarisation completed
07-12 19:31:09.344  9685 11684 W Summariser:   filename: 20200312_194830!002.mp4
07-12 19:31:09.344  9685 11684 W Summariser:   active sections: 2
07-12 19:31:09.344  9685 11684 W Summariser:   time: 56.180s
07-12 19:31:09.344  9685 11684 W Summariser:   original duration: 16.01
07-12 19:31:09.344  9685 11684 W Summariser:   summarised duration: 8.84
07-12 19:31:09.344  9685 11684 W Summariser:   noise tolerance: 45.00
07-12 19:31:09.344  9685 11684 W Summariser:   quality: 23
07-12 19:31:09.344  9685 11684 W Summariser:   speed: medium
07-12 19:31:09.344  9685 11684 W Summariser:   freeze duration: 1.00
07-12 19:31:09.345  9685 11684 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment-sum/20200312_194830/20200312_194830!002.mp4
07-12 19:31:09.353  9685 11684 D VideoManager: videoCursor is null
07-12 19:31:09.384  9685 11684 V VideoManager: videoFromCursor
07-12 19:31:09.387  9685 11684 D NearbyFragment: Received all summarised video segments of 20200312_194830
07-12 19:31:09.391  9685 11684 V FileManager: External storage is readable
07-12 19:31:09.391  9685 11684 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_194830
07-12 19:31:09.398  9685 11684 D FfmpegTools: Merging /storage/emulated/0/Movies/summarised/20200312_194830.mp4
07-12 19:31:09.402  9685 11684 V FileManager: External storage is readable
07-12 19:31:09.403  9685 11684 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment/20200312_194830
07-12 19:31:09.407  9685 11684 I FfmpegTools: Running ffmpeg with:
07-12 19:31:09.407  9685 11684 I FfmpegTools:   -y -f concat -safe 0 -i /storage/emulated/0/Movies/segment/20200312_194830/paths.txt -c copy /storage/emulated/0/Movies/summarised/20200312_194830.mp4
07-12 19:31:09.857  9685 11684 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/summarised/20200312_194830.mp4
07-12 19:31:09.939  9685 11684 W FfmpegTools: Merged duration of 20200312_194830: 20.90
07-12 19:31:10.009  9685 11684 V VideoManager: Retrieving video from /storage/emulated/0/Movies/summarised/20200312_194830.mp4
07-12 19:31:10.017  9685 11684 V VideoManager: videoFromCursor
07-12 19:31:10.021  9685 11684 V SummarisedVideosEventHandler: onAdd
07-12 19:31:10.024  9685 11684 V RawFootageEventHandler: removeByName
07-12 19:31:10.025  9685 11684 V ProcessingVideosEventHandler: removeByName
07-12 19:31:10.026  9685 11684 V NearbyFragment: Removing video segment map for 20200312_194830
07-12 19:31:10.036  9685 11684 V ProcessingVideosEventHandler: onRemove
07-12 19:31:10.049  9685 11684 V SummariserIntentService: onHandleIntent
07-12 19:31:10.050  9685 11684 D SummariserIntentService: Video{id='2012', data='/storage/emulated/0/Movies/segment/20200312_194930/20200312_194930!002.mp4', name='20200312_194930!002.mp4', size=16865486, visible=true, mimeType='video/mp4'}
07-12 19:31:10.050  9685 11684 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_194930/20200312_194930!002.mp4
07-12 19:31:10.052  9685  9975 V DownloadTestVideosTask: Starting DownloadTestVideosTask
07-12 19:31:10.055  9685  9975 V DashDownloadManager: Started downloading: 20200312_195330.mp4
07-12 19:31:10.071  9685 11684 I FfmpegTools: Running ffmpeg with:
07-12 19:31:10.071  9685 11684 I FfmpegTools:   -y -i /storage/emulated/0/Movies/segment/20200312_194930/20200312_194930!002.mp4 -vf freezedetect=n=-45.000000dB:d=1.000000,metadata=mode=print:file=/storage/emulated/0/Movies/raw/20200312_194930!002.txt -f null -
07-12 19:31:10.294  9685  9728 D SummariserIntentService: Scanned /storage/emulated/0/Movies/summarised
07-12 19:31:10.294  9685  9728 D SummariserIntentService:   -> uri=content://media/external/file/1858
07-12 19:31:10.436  9685  9999 W mobile-ffmpeg: [graph 0 input from stream 0:0 @ 0x958ed200] sws_param option is deprecated and ignored
07-12 19:31:12.367  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=lSdw, payload=com.google.android.gms.nearby.connection.Payload@8ca08cb)
07-12 19:31:12.367  9685  9685 V NearbyFragment: Started downloading 20200312_194930!003.mp4 from Endpoint{id=lSdw, name=Galaxy S8 [2802]}
07-12 19:31:12.369  9685  9685 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:31:12.371  9685  9685 W NearbyFragment: Sending 20200312_195230!001.mp4 to Galaxy S8 [2802]
07-12 19:31:12.379  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:31:12.393  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:31:12.448  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=lSdw, payload=com.google.android.gms.nearby.connection.Payload@7707366)
07-12 19:31:13.576  9685  9685 V NearbyFragment: Transfer to Endpoint{id=lSdw, name=Galaxy S8 [2802]} complete
07-12 19:31:13.577  9685  9685 W NearbyFragment: Completed downloading 20200312_194930!003.mp4 from Endpoint{id=lSdw, name=Galaxy S8 [2802]} in 01.208s
07-12 19:31:13.587  9685  9685 V FileManager: External storage is readable
07-12 19:31:13.588  9685  9685 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_194930
07-12 19:31:13.818  9685  9685 V NearbyFragment: Received a segment of 20200312_194930
07-12 19:31:19.458  9685  9685 V NearbyFragment: Transfer to Endpoint{id=a6Kd, name=Shark 1S [34d8]} complete
07-12 19:31:19.563  9685  9685 D NearbyFragment: onPayloadReceived(endpointId=a6Kd, payload=com.google.android.gms.nearby.connection.Payload@4ee66a7)
07-12 19:31:19.564  9685  9685 D NearbyFragment: Endpoint{id=a6Kd, name=Shark 1S [34d8]} has finished downloading 20200312_195230!000.mp4
07-12 19:31:19.565  9685  9685 V NearbyFragment: nextTransfer with selected algorithm: best_or_local
07-12 19:31:19.575  9685  9685 V FileManager: External storage is readable
07-12 19:31:19.576  9685  9685 V FileManager: Created new directory: /storage/emulated/0/Movies/segment-sum/20200312_195230
07-12 19:31:19.576  9685  9685 D NearbyFragment: Summarising 20200312_195230!002.mp4
07-12 19:31:19.577  9685  9685 V VideoManager: Retrieving video from /storage/emulated/0/Movies/segment/20200312_195230/20200312_195230!002.mp4
07-12 19:31:19.594  9685  9685 V VideoManager: videoFromCursor
07-12 19:31:19.597  9685  9685 V ProcessingVideosEventHandler: onAdd
07-12 19:31:19.598  9685  9685 V RawFootageEventHandler: onRemove
07-12 19:31:19.605  9685  9685 V NearbyFragment: Transfer to Endpoint{id=a6Kd, name=Shark 1S [34d8]} complete
07-12 19:31:20.863  9685 11684 W Summariser: No activity detected
07-12 19:31:20.864  9685 11684 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/segment/20200312_194930/20200312_194930!002.mp4
07-12 19:31:21.002  9685 11684 W Summariser: Summarisation completed
07-12 19:31:21.002  9685 11684 W Summariser:   filename: 20200312_194930!002.mp4
07-12 19:31:21.002  9685 11684 W Summariser:   active sections: 0
07-12 19:31:21.002  9685 11684 W Summariser:   time: 10.814s
07-12 19:31:21.002  9685 11684 W Summariser:   original duration: 16.01
07-12 19:31:21.002  9685 11684 W Summariser:   summarised duration: -1.00
07-12 19:31:21.002  9685 11684 W Summariser:   noise tolerance: 45.00
07-12 19:31:21.002  9685 11684 W Summariser:   quality: 23
07-12 19:31:21.002  9685 11684 W Summariser:   speed: medium
07-12 19:31:21.002  9685 11684 W Summariser:   freeze duration: 1.00
07-12 19:31:21.003  9685 11684 D NearbyFragment: Received all summarised video segments of 20200312_194930
07-12 19:31:21.009  9685 11684 V FileManager: External storage is readable
07-12 19:31:21.009  9685 11684 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment-sum/20200312_194930
07-12 19:31:21.011  9685 11684 D FfmpegTools: Merging /storage/emulated/0/Movies/summarised/20200312_194930.mp4
07-12 19:31:21.015  9685 11684 V FileManager: External storage is readable
07-12 19:31:21.015  9685 11684 V FileManager: Directory already exists: /storage/emulated/0/Movies/segment/20200312_194930
07-12 19:31:21.020  9685 11684 I FfmpegTools: Running ffmpeg with:
07-12 19:31:21.020  9685 11684 I FfmpegTools:   -y -f concat -safe 0 -i /storage/emulated/0/Movies/segment/20200312_194930/paths.txt -c copy /storage/emulated/0/Movies/summarised/20200312_194930.mp4
07-12 19:31:21.415  9685 11684 V FfmpegTools: Retrieving duration of /storage/emulated/0/Movies/summarised/20200312_194930.mp4
07-12 19:31:21.496  9685 11684 W FfmpegTools: Merged duration of 20200312_194930: 22.33
07-12 19:31:21.514  9685 11684 V VideoManager: Retrieving video from /storage/emulated/0/Movies/summarised/20200312_194930.mp4
07-12 19:31:21.524  9685 11684 V VideoManager: videoFromCursor
07-12 19:31:21.528  9685 11684 V SummarisedVideosEventHandler: onAdd
07-12 19:31:21.530  9685 11684 V RawFootageEventHandler: removeByName
07-12 19:31:21.531  9685 11684 V ProcessingVideosEventHandler: removeByName
07-12 19:31:21.532  9685 11684 V NearbyFragment: Removing video segment map for 20200312_194930
07-12 19:31:21.532  9685 11684 V ProcessingVideosEventHandler: onRemove
07-12 19:31:21.539  9685 11684 V SummariserIntentService: onHandleIntent
07-12 19:31:21.541  9685 11684 D SummariserIntentService: Video{id='2018', data='/storage/emulated/0/Movies/segment/20200312_195230/20200312_195230!002.mp4', name='20200312_195230!002.mp4', size=16981034, visible=true, mimeType='video/mp4'}
07-12 19:31:21.541  9685 11684 D SummariserIntentService: /storage/emulated/0/Movies/segment-sum/20200312_195230/20200312_195230!002.mp4
07-12 19:31:21.543  9685 11684 I FfmpegTools: Running ffmpeg with:
